repeat,partition_seed,outer_fold,family,target,kernel,mean_inner_cv_score,std_inner_cv_score
0,0,3,IND,P,"[""RBF"", null]",204.36700662178245,67.30657754294887
0,0,3,IND,P,"[""Matern"", 0.5]",216.59525523872463,64.33614456814684
0,0,3,IND,P,"[""Matern"", 1.5]",223.08637586013214,58.9038798344198
0,0,3,IND,P,"[""Matern"", 2.5]",222.88331624338366,67.14426107672637
0,0,3,IND,TD,"[""RBF"", null]",2.4537490587920323,0.6105617479983492
0,0,3,IND,TD,"[""Matern"", 0.5]",1.9659232797938349,0.4136892786210075
0,0,3,IND,TD,"[""Matern"", 1.5]",2.1283525408498774,0.4447103751517774
0,0,3,IND,TD,"[""Matern"", 2.5]",2.121705881105731,0.542328511759976
0,0,4,ICM,__joint__,"[""RBF"", null]",71.98284215138088,21.336728261517028
0,0,4,ICM,__joint__,"[""Matern"", 0.5]",71.98205984299115,21.338035032869712
0,0,4,ICM,__joint__,"[""Matern"", 1.5]",71.98474700519189,21.33647084115051
0,0,4,ICM,__joint__,"[""Matern"", 2.5]",71.98369304409225,21.33581830410941
0,0,4,IND,T,"[""RBF"", null]",1.1280153362768641,0.32851030257308195
0,0,4,IND,T,"[""Matern"", 0.5]",1.063088494491645,0.35683450577224646
0,0,4,IND,T,"[""Matern"", 1.5]",1.1491505561973,0.2989364875648336
0,0,4,IND,T,"[""Matern"", 2.5]",1.1767637645432205,0.30015148670659914
0,0,4,IND,P,"[""RBF"", null]",306.100405066633,46.08635505497281
0,0,4,IND,P,"[""Matern"", 0.5]",220.41048136108293,62.4203854406238
0,0,4,IND,P,"[""Matern"", 1.5]",241.793873334208,53.91267373939087
0,0,4,IND,P,"[""Matern"", 2.5]",277.4150563978384,39.33119177750851
0,0,4,IND,TD,"[""RBF"", null]",2.1878864156856257,0.158983093594158
0,0,4,IND,TD,"[""Matern"", 0.5]",1.6719021942119727,0.33223503332678284
0,0,4,IND,TD,"[""Matern"", 1.5]",1.848016472330814,0.23398500369795253
0,0,4,IND,TD,"[""Matern"", 2.5]",1.887618962712196,0.20383739442205095
1,1,0,ICM,__joint__,"[""RBF"", null]",68.22983384159522,32.51786795404533
1,1,0,ICM,__joint__,"[""Matern"", 0.5]",67.42769638923089,32.59047486926991
1,1,0,ICM,__joint__,"[""Matern"", 1.5]",67.42803121525516,32.592918564741254
1,1,0,ICM,__joint__,"[""Matern"", 2.5]",66.16917442240205,29.899135420193534
1,1,0,IND,T,"[""RBF"", null]",1.1951977494253323,0.4841987300889247
1,1,0,IND,T,"[""Matern"", 0.5]",1.060520967764954,0.3087838018460546
