repeat,partition_seed,calibration_method,observation_id,outer_fold,V_true,V_mean,V_std,V_lower,V_upper,TD_true,TD_mean,TD_std,TD_lower,TD_upper
9,9,uncalibrated,37,0,5.32822,6.663708456505734,1.078577488167726,4.889606363144843,8.437810549866626,1.79646,3.1397522056872447,0.9762840507915767,1.533907843807845,4.745596567566644
9,9,uncalibrated,38,1,8.94641,8.269492813154619,0.9120166432932381,6.76935892959363,9.769626696715608,4.8242,4.048396498118796,0.7807531733071698,2.7641718092506276,5.332621186986965
9,9,uncalibrated,39,2,5.11392,4.276766556025287,1.0985721345858446,2.4697761959839406,6.083756916066634,2.99086,1.9317111256221344,0.8826481200214022,0.47988416408303314,3.3835380871612357
9,9,uncalibrated,40,4,6.83197,7.2720798437111025,0.8830367872037659,5.819613581547413,8.724546105874792,2.06786,3.9473639778834806,0.7137353066029203,2.7733738701343467,5.121354085632614
9,9,uncalibrated,41,1,7.13367,7.568134444531642,1.0743964474746506,5.800909551119187,9.335359337944098,4.48825,3.4977324054479655,0.9088687854298835,2.0027762873106427,4.992688523585288
9,9,uncalibrated,42,3,9.10706,9.088162786917152,0.7242344322451159,7.896903154275634,10.27942241955867,3.13065,4.119807448982266,0.8480430741715616,2.7249007226200974,5.5147141753444355
9,9,uncalibrated,43,2,8.02606,7.169804062910365,1.051123804862224,5.440859260107705,8.898748865713024,4.45854,4.060742966116197,0.9144217084178483,2.5566531024619383,5.564832829770456
9,9,uncalibrated,44,0,4.5657,5.732177885413337,0.9774171202357218,4.124469790149147,7.339885980677527,1.3827,2.509657040800204,0.9820898270723413,0.89426302674812,4.125051054852288
9,9,uncalibrated,45,1,5.33957,6.279486695926412,0.9376107675090266,4.737254224320436,7.821719167532388,2.71903,3.258313033716547,0.835875052842318,1.8834209213706075,4.633205146062487
9,9,uncalibrated,46,3,8.14209,6.111988080102812,0.7346547270212093,4.903588587804933,7.320387572400691,4.77519,4.005260606078164,0.8019360604775501,2.6861931684184914,5.324328043737838
